name,issns,active,withdrawn_date,withdrawal_reason
Chilean journal of agricultural & animal sciences,0719-3882;0719-3890,true,,
CUHSO (Temuco),2452-610X,true,,
Cuadernos.info,0719-3661;0719-367X,true,,
Límite (Arica),0718-1361;0718-5065,true,,
Revista de ciencias sociales (Valparaíso),0719-8442;0716-7725,true,,
Austral journal of veterinary sciences,0719-8132;0719-8000,true,,
Revista de Historia Social y de las Mentalidades,0719-4749,true,,
Cinta de moebio,0717-554X,true,,
International journal of odontostomatology,0718-381X,true,,
Revista de estudios y experiencias en educación,0718-5162,true,,
Austral Journal of Imaging,2810-708X,true,,
Revista chilena de cardiología,0718-8560,true,,
Revista 180,0718-669X;0718-2309,true,,
Diálogo andino,0719-2681,true,,
Bosque (Valdivia),0717-9200,true,,
Estudios atacameños,0718-1043,true,,
Aisthesis,0718-7181,true,,
Cubo (Temuco),0719-0646,true,,
Revista de derecho (Valdivia),0718-0950,true,,
Nueva revista del Pacífico,0716-6346;0719-5176,true,,
Revista Ciencias Estratégicas,1794-8347,true,,
Revista de Derecho Privado,0123-4366,true,,
Revista U.D.C.A Actualidad & Divulgación Científica,0123-4226,true,,
Revista Médica de Risaralda,0122-0667,true,,
Revista Colombiana de Cardiología,0120-5633,true,,
Revista Salud Uninorte,0120-5552;2011-7531,true,,
"Revista de Relaciones Internacionales, Estrategia y Seguridad",1909-3063,true,,
Psicología desde el Caribe,0123-417X;2011-7485,true,,
Apuntes: Revista de Estudios sobre Patrimonio Cultural - Journal of Cultural Heritage Studies,1657-9763,false,2017-10-01,suspended in SciELO collection col
Perfil de Coyuntura Económica,1657-4214,false,2017-11-02,suspended in SciELO collection col
"Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales",0370-3908,true,,
Revista de Ingeniería,0121-4993,false,2018-03-13,suspended in SciELO collection col
Revista colombiana de ciencia animal recia,2027-4297,true,,
Revista Facultad Nacional de Agronomía Medellín,0304-2847;2248-7026,true,,
Justicia Juris,1692-8571,false,2018-10-24,suspended in SciELO collection col
"Revista de Investigación, Desarrollo e Innovación",2027-8306;2389-9417,true,,
TecnoLógicas,2256-5337;0123-7799,true,,
Investigaciones Andina,0124-8146,false,2017-11-03,suspended in SciELO collection col
Luna Azul,1909-2474,false,2019-04-01,suspended in SciELO collection col
Revista Facultad de Odontología Universidad de Antioquia,0121-246X,true,,
Historia Crítica,0121-1617,true,,
Revista Colombiana de Psiquiatría,0034-7450,true,,
International Law,1692-8156,false,2019-09-16,suspended in SciELO collection col
Revista Universidad y Empresa,0124-4639;2145-4558,true,,
Revista Facultad de Ingeniería,0121-1129;2357-5328,true,,
Vniversitas,0041-9060,false,2020-03-09,suspended in SciELO collection col
Universitas Psychologica,1657-9267,false,2020-03-09,suspended in SciELO collection col
Ensayos sobre POLÍTICA ECONÓMICA,0120-4483,false,2020-03-09,suspended in SciELO collection col
Papel Politico,0122-4409,false,2020-03-09,suspended in SciELO collection col
Signo y Pensamiento,0120-4823,false,2019-03-09,suspended in SciELO collection col
Revista Científica General José María Córdova,1900-6586;2500-7645,true,,
Revista de Derecho,2145-9355;0121-8697,true,,
Praxis Filosófica,0120-4688;2389-9387,true,,
Aquichan,1657-5997;2027-5374,true,,
Colombia Médica,1657-9534,true,,
Revista Colombiana de Entomología,0120-0488;2665-4385,true,,
